logo src,project_name,project_link,chain_platform,category,issue,funds_lost,date
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6129028a6bb4a.jpeg,Alienswap,https://alienswap.app/,BSC,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ba4eb1600f.png,foodcourt.finance,https://rugdoc.io/foodcourt.finance,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ba4b15aacb.png,PolyFlorida,https://www.polyflorida.online/,POLYGON,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6129038e3d987.png,Oilrig Finance,https://oilrig.finance/,BSC,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612904035bf62.jpeg,Basset Farm,https://basset.farm/,BSC,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b9a3b9bea9.png,CondoSwap,https://condoswap.finance/,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b9a009006e.png,Chopper Finance,http://www.chopperfinance.com/,BSC,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6129050843a38.png,Pumpkin Swap,https://www.pumpkinswapdefi.com/?ref=0xE589570F38c319e557bD1360f6be52F0d59d6685,BSC,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6129056adcb0f.png,PolyWhat,https://www.polywhat.online/,POLYGON,,Exit Scam,,27.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb1f17d516.jpeg,Beets Farm,https://beetsfarm.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b9894d1c03.png,Saturn Swap XYZ,https://www.saturnswap.xyz/,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b984199520.png,Bapeswap,http://ww6.bapeswap.com/,POLYGON,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb316ee24c.jpeg,2Pac Finance,https://www.2pacfinance.online/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb35582076.png,PolyOrca,https://polyorca.finance/?referral=0xE589570F38c319e557bD1360f6be52F0d59d6685,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb582139c2.png,Blazar Finance,https://blazar.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb5faadfc2.png,Popit Finance,https://popit.farm/farms,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb64cd8a0d.jpeg,Area51 DeFi,https://area51defi.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb6adec31d.jpeg,Duck Finance,https://www.duckdefi.finance/,POLYGON,Stablecoin,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb706e0750.jpeg,CookieSwap Layer 2,https://www.cookie-swap.finance/?ref=0kR589570S38p319r557oQ1360s6or52S0q59q6685,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b9528b54eb.png,PoliEx Swap,https://twitter.com/PoliExSwap,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610b94dca0b82.png,Cheeseballs Finance,https://cheeseballs.finance/,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb91cd47ad.png,KoalaDefi,http://koaladefi.monster/cgi-sys/defaultwebpage.cgi,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cb981d39a2.png,Bengal Swap,https://bengalswap.com/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ab5bbb3932.png,DragonBallSwap,https://www.dragonball.app/,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ab58065486.png,Polyninja.finance,http://polyninja.finance/,POLYGON,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cbb28837ad.jpeg,Cardboard Finance,https://cardboard.finance/#top,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ab4f2688e5.png,TamagochiSwap,https://tamagotchiswap.com/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cbbc44405d.jpeg,HermitSwap,https://www.hermitswap.com/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cc8616ab11.jpeg,Carousel Finance,https://suspended.hawkhost.com/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610ab113a9a59.png,PolyHype,https://polyhype.finance/,POLYGON,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cc99d401b6.png,BBQ Swap,https://app.bbqswap.fi/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aafc8a4f1b.png,CatgeSwap,https://catgeswap.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aae772355b.png,CarolinaReaper Finance,https://carolinareaper.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cca7540db7.jpeg,Poohswap,https://poohswap.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccae13c313.png,PolyYield,https://polyyield.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aacf6d782f.png,Royalflush Farm,http://royalflushfinance.biz/cgi-sys/suspendedpage.cgi,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aaae9e2b90.png,Hydra Blazar,https://hydra.blazar.finance/#/,POLYGON,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aaaa45300a.png,Lamp Finance,https://lampdefi.com/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccbe0f3893.png,The Apollo Project,https://apolloproject.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccc190e1ca.jpeg,NekoCat,https://nekocat.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccc5c8ffef.png,BreadSwap,https://breadfarm.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccd047202e.png,Frog Farm,https://frogfarm.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccd4734dfb.png,Hotdog Cart Finance,https://hotdogcart.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612ccda6524cf.jpeg,Hippolygon,https://hippolygon.com/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610aa86cad4a7.png,OVNI Finance,https://ovnifinanceapp.net/home,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cce3aa59d4.png,LavaSwap,https://lavaswap.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cce7fb247b.png,RabbitSwap Finance,https://rabbitswap.app/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd214a9e8c.png,Jester DeFi,https://www.jesterdefi.com/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd27de42b8.jpeg,Panda Matic,https://pndamatic.club/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd2c7659be.jpeg,Helios.Cash,https://www.helios.cash/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd3011435e.png,Astro Bunny Finance,https://www.astrobunny.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7d8b902b8.png,Polywater,https://www.helios.cash/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd374a528e.jpeg,BEESwap,https://beeswap.finance/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd3c6d8170.jpeg,Night Wolf,https://nightwolf.app/,BSC,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd402cc7c0.jpeg,PolyGarden,https://www.polygarden.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612cd63205628.jpeg,PolyGorilla,https://polygorilla.finance/?ref=0xE589570F38c319e557bD1360f6be52F0d59d6685,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7be5aabdb.png,PolyCloud,https://www.polycloud.finance/,POLYGON,,Exit Scam,,30.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7b81bca68.png,UNIRON Finance,https://www.uniron.finance/,FANTOM,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df0dd673ee.png,Ailuropodinae,https://www.ailuropodinaefinance.com/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df12a719b6.jpeg,Predator Swap,https://predator.alienswap.fi/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a793c9e742.png,KuCat Finance,https://kucat.finance/,KuCoin,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df1cd71f93.jpeg,DonutDeFi,https://app.donutdefi.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a75ea0b2f5.png,JoeBiden Finance,https://joebiden.finance/,KuCoin,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a74c86c99d.png,NoMoreDogs,https://nomore.dog/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7470345c0.png,PolyMinecraft,https://polyminecraft.finance/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a73d5e6afd.png,PolyMiner,https://polyminer.farm/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df367568e9.png,Hamster Swap,https://www.hamsterswaps.com/?ref=a8PEBGaRo6GnFL/uyLPLG3GN8Ckw5Flm3xmbbqXcRGxXL9fSyQgzow,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df3b4aa5b6.png,Hammy Finance,https://hammy.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df6ab05897.jpeg,Secura Finance,https://bsc.secura.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df6d7be6d1.png,PuffinSwap,https://puffinswap.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df700e8c05.jpeg,Gameboy Finance,https://gameboy.finance/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df73ac669c.png,Cupcake Defi,https://www.cupcakedefi.com/?ref=0k9Q4p31n3s6630Q3O9nR5s04ON08QqSN21Nps2r19,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7142738d3.png,Farm Ninja,https://www.farmninja.finance/pools,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612df7bf52da9.jpeg,Mew Two,https://two.mew.farm/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a7084f0969.png,Mew,https://mew.farm/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612dfa8a833cb.png,RoboBuddy,https://robobuddy.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612dfac7e0d3a.png,rabbitfarm.finance,https://rabbitfarm.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a6d116918e.png,MewMegaX Token,https://mewx.mew.farm/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e010909991.jpeg,WeedSwap,https://weedswap.online/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e015bd0713.jpeg,NutPie,https://www.nutpie.finanace/?ref=MHg5RDRjMzFhM2Y2NjMwRDNCOWFFNWYwNEJBMDhEZEZBMjFBY2YyZTE5,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e01c249596.png,Flamingo Lagoon,https://flamingolagoon.finance/,POLYGON,Exchange (DEX),Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e0210e7434.jpeg,DonaldSwap,https://donaldswap.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610966cb124ce.png,koroswap finance,https://koroswap.finance/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610966881bcfa.png,LayerFarm,https://layer.farm/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e04dcdc034.png,Hamster Farm,https://hamster.farm/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61096571f07b2.png,PolyHorse Finance,https://polyhorse.farm/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e05f2c6269.png,Hawk Finance,https://polyhawk.finance/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e065043fac.png,PolySphere,https://polysphere.finance/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e069d8d904.png,Starfall Finance,https://www.starfallfarm.co/,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610963869b4d9.png,XAN Swap,https://www.xanswap.online/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e078130804.png,PitbullSwap,https://pitbullswap.finance/pools,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610960131cb4a.png,LanternSwap,https://www.lanternswap.site/,POLYGON,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61095f27e4ca1.png,Aubergine Farm,,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e0c1b5a0ad.png,RooSwap,https://rooswap.app/farms,BSC,,Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612e0c83a6f33.png,Sashimi swap,https://www.sashimi.fun/,POLYGON,Exchange (DEX),Exit Scam,,31.08.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6103bc1740548.png,LARP,,ETH,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f883c5315d3.png,Kattana Trade,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f8838116168.png,AI Farm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f883588deb8.png,Totoro,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f883303e64a.png,HiBNB,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f8830dec534.png,Iced Tea  Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613092e2c73c9.png,SuperSwap,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f882c7045c3.png,CUATROtoken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6130942f1553a.jpeg,Xcademy Token,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f8826e5a4ef.png,FORCE,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f8824aeb264.png,y.at,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613095134f46b.png,Neutron Network,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613095384255b.png,TigerSwap,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613095893a1cb.jpeg,Interstellar,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613095bfa78bc.png,ElonTech,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6130961378069.png,KitKat,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309656a3647.jpeg,SHINGEKINOTOKEN,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f873be8355e.png,SafeAtmosphere,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6130971b65ac7.png,Pulse,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6130976844447.jpeg,Findora,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613097978fbb7.png,PotionBrew.net,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613098a6dc803.png,Helios Project,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613099422b56e.png,Gains Associates,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6130998a892f7.png,Goldfinch Finance,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309a546ceae.png,Orion,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309a875767a.png,Toko Token,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309c76b7a3b.png,Palm.io,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309ccacdb5d.png,Symbol,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309d0883a23.png,element.fi,,ETH,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61309d7bb4674.jpeg,SafeCompound,,BSC,Token,Honeypot,,02.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f871291f3c5.png,FairElon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f870fdaf988.png,SafeWaifu,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f870db72028.png,Cassiopeia,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f870b14078c.png,StrongCroac,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386a892126d.jpeg,FairRocket,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386af0bd685.png,SafeCash,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f8701195c29.png,Turtle In Space,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f86fb856d7d.png,FairSatoshi,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386bfc9a5e6.jpeg,Milky Way,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386c80706cf.jpeg,SafeBinance,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386cb46b9db.jpeg,ElonProtocol,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386cf13d620.png,Constellation,,BSC,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386d260c8ac.png,Step.finance,,ETH,Token,Honeypot,,08.09.2021
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61386d84adf15.jpeg,UNITYtoken,,BSC,Exchange (DEX),Honeypot,,08.09.2021
