"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Fed is going to be in for a big surprise if they attempt this load of 💩. We know digital (crypto) currency = social… https://t.co/0mHPcEIg2i",FALSE,0,NA,2022-10-11 15:01:36,TRUE,NA,"1579849703801638913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rockinrobin732",0,FALSE,FALSE,NA,NA
"@dollarback_1 
DollarBack seeks to develop a powerful online network ready to fight financial crime and recover los… https://t.co/P8T9oz9Fx1",FALSE,0,"dollarback_1",2022-10-11 14:36:33,TRUE,NA,"1579843400089890816","1495041986776244228","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AF_Official_TW",0,FALSE,FALSE,NA,NA
"Rugpulls are common in crypto.
Key Trends in crypto based crime:
1.DeFi’s rise
2.Ransomware
3.Malware
4.Scams
5. St… https://t.co/3bYLc3vB53",FALSE,1,"The_titans_eth",2022-10-11 14:20:34,TRUE,"1579838256950448130","1579839377353871360","1523334223180214277","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The_titans_eth",0,FALSE,FALSE,NA,NA
"According to @chainalysis report, Crypto crime is highest ever in 2021.Crypto txn volume grew 567% from 2020's tota… https://t.co/ByMDZkwWfk",FALSE,1,NA,2022-10-11 14:15:29,TRUE,NA,"1579838098438955008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The_titans_eth",0,FALSE,FALSE,NA,NA
"Tokens aren't sustainable and, in fact, an incredible detriment to that entire industry. Tokens are why crypto will… https://t.co/LPfH2YEQOu",FALSE,1,"ch3njus",2022-10-11 13:38:12,TRUE,"1579828714883670016","1579828716750131201","702608106270887937","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ch3njus",1,FALSE,FALSE,NA,NA
"RT @George_harrap: Funny how like 100% of ppl claiming airdrops are US citizens or residents and are therefore committing a crime

yet they…",FALSE,0,NA,2022-10-11 13:13:56,FALSE,NA,"1579822611277975560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhasta_richard",1,TRUE,FALSE,NA,NA
"@amyklobuchar And with democrats in control we would continue in our recession,  super high inflation,  crazy high… https://t.co/Kj4Dy5nmZj",FALSE,0,"amyklobuchar",2022-10-11 13:11:42,TRUE,"1579578941526142978","1579822046090928128","33537967","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crypto_beached",0,FALSE,FALSE,NA,NA
"and 74% of respondents believe their agency isn’t well-equipped to investigate cryptocurrency-related crime.

Relat… https://t.co/TdXTcWeceG",FALSE,0,"coinbays",2022-10-11 13:07:40,TRUE,"1579821030029553664","1579821033473085440","1521501274050797568","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coinbays",0,FALSE,FALSE,NA,NA
"RT @MathewTaye: @CryptoGemsCom @jobchain @binance @PDamy @AlyaGrimm 

@binance would work with law-enforcement officials to “track and trac…",FALSE,0,NA,2022-10-11 12:39:33,FALSE,NA,"1579813955769630720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PDamy",2,TRUE,FALSE,NA,NA
"RT @MathewTaye: @CryptoGemsCom @jobchain @binance @PDamy @AlyaGrimm 

@binance would work with law-enforcement officials to “track and trac…",FALSE,0,NA,2022-10-11 12:33:03,FALSE,NA,"1579812319932035072",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">trackntracer</a>","trackntracer",2,TRUE,FALSE,NA,NA
"@CryptoGemsCom @jobchain @binance @PDamy @AlyaGrimm 

@binance would work with law-enforcement officials to “track… https://t.co/vcJznYTD07",FALSE,1,"CryptoGemsCom",2022-10-11 12:32:57,TRUE,"1579536064934735873","1579812296788168706","352619090","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MathewTaye",2,FALSE,FALSE,NA,NA
"@sayheyphilly @DrewMar25613930 Biden has a wide open border, which has let in 6 million ILEGALS, Bidens jacking up… https://t.co/1Xi36Tnv4w",FALSE,0,"sayheyphilly",2022-10-11 12:10:11,TRUE,"1579669082936598530","1579806568073216000","271140956","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muchmoren",0,FALSE,FALSE,NA,NA
"RT @Kathy4Truth: Biden &amp; his merry ban of useful idiots DID THIS to us. All of it👇🏾
1. Inflation
2. Precipice of WW3
4. High ⛽️ prices
5. H…",FALSE,0,NA,2022-10-11 12:08:29,FALSE,NA,"1579806139432464385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stevie__Crypto",1352,TRUE,FALSE,NA,NA
"RT @bummrz: getaway driver finna get 0 stars 😭

#fights #hoodfights #crypto #hood #school #schoolfights #hoodshit #barbie #viral #trump #wo…",FALSE,0,NA,2022-10-11 11:47:19,FALSE,NA,"1579800813526188032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cashed_im",50,TRUE,FALSE,NA,NA
"@BoudiccaBelle @VaxControlGroup If course the crypto is all owned and controlled by Billionaire hedge fund managers… https://t.co/BIwHvfESzD",FALSE,0,"BoudiccaBelle",2022-10-11 11:16:15,TRUE,"1579777649513476096","1579792992688164864","1539220685322702848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamesmoylan77",0,FALSE,FALSE,NA,NA
"Very few crypto exchanges, would be in a position to compensate account holders if, a major portion of their deposi… https://t.co/pARsdKgb7b",FALSE,0,NA,2022-10-11 10:55:05,TRUE,NA,"1579787665121378304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscryptotrend",0,FALSE,FALSE,NA,NA
"@terra_money @federalreserve However, centralized stablecoins can also be frozen. This feature has benefits in prev… https://t.co/zBurH0lLif",FALSE,0,"Crypto_Briefing",2022-10-11 10:50:35,TRUE,"1579786395316805632","1579786535305871367","911716127365042177","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Crypto_Briefing",0,FALSE,FALSE,NA,NA
"@DrAseemMalhotra Nurses Abused by Pfizer  Oct 9 2022

#Justice #Privacy #Wealth #Crime #Bitcoin #Freedom #Crypto… https://t.co/kOSNVdPBpi",FALSE,0,"DrAseemMalhotra",2022-10-11 10:46:19,TRUE,"1579695042524221440","1579785459538227200","472777204","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BadalooAnthony",0,FALSE,FALSE,NA,NA
"RT @Gary58492111: Another week of stock market crime ahead of us. As usual, market makers and HFS traders will use every loophole and explo…",FALSE,0,NA,2022-10-11 10:34:42,FALSE,NA,"1579782539245649920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TexasHodlerMom",8,TRUE,FALSE,NA,NA
"RT @V_TBot: Couple mistakenly paid $10.5M by https://t.co/Dltf63Vdap defends spending spree as contest winnings https://t.co/lTstzicMVJ #Cr…",FALSE,0,NA,2022-10-11 10:18:04,FALSE,NA,"1579778353426731008",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","VitalizeOne",1,TRUE,FALSE,NA,NA
"#Crime #Exchanges #Legal Couple mistakenly paid $10.5M by https://t.co/uqma4zxUyK defends spending spree as contest… https://t.co/QNS7QRgSgE",FALSE,0,NA,2022-10-11 10:17:39,TRUE,NA,"1579778244727177217",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","dumbwire",0,FALSE,FALSE,NA,NA
"Join TRM &amp; @circlepay at @ACAMS_AML Vegas next week, where we will be discussing #crypto investigations, looking at… https://t.co/wGwPuLNpU2",FALSE,7,NA,2022-10-05 11:31:55,TRUE,NA,"1577622610099277828",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trmlabs",3,FALSE,FALSE,NA,NA
"@lavern_spicer The controversial part is that the 'black' &amp; 'white' adjectives/labels/qualifiers are in the discuss… https://t.co/WpPHRX18gz",FALSE,0,"lavern_spicer",2022-10-05 11:30:01,TRUE,"1577275639471562753","1577622132481310722","1187835922118787073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crypto_jimi",0,FALSE,FALSE,NA,NA
"RT @EndTheEU: @Ben_Scallan El Salvador is looking up. Decentralised their economy, adopted crypto as official currency, cracked down 100% o…",FALSE,0,NA,2022-10-05 11:22:37,FALSE,NA,"1577620267211407362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flaganatas",1,TRUE,FALSE,NA,NA
"RT @kingteazy_ty: @instablog9ja As a crypto trader wey I dey use my money I mean my money run am police go still dey ask what crypto you’re…",FALSE,0,NA,2022-10-05 11:09:25,FALSE,NA,"1577616946094391312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dr_jay__",1,TRUE,FALSE,NA,NA
"#BUY today's ""The Birth of Christ"" for 10ꜩ on https://t.co/zgTyFjteOG
Buying my paintings  is a crime? You buy my w… https://t.co/GzeMAn14MP",FALSE,0,NA,2022-10-05 11:08:21,TRUE,NA,"1577616676836634624",NA,"<a href=""http://www.caedmon.it"" rel=""nofollow"">InterfaceCDM</a>","ImCaedmon",0,FALSE,FALSE,NA,NA
"Mastercard launches new product to help banks combat
crypto-related crime
https://t.co/Nxb4PFNHi7",FALSE,0,NA,2022-10-05 11:07:40,FALSE,NA,"1577616506334183426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","evermonies",0,FALSE,FALSE,NA,NA
"@Ben_Scallan El Salvador is looking up. Decentralised their economy, adopted crypto as official currency, cracked d… https://t.co/qUnofvA1aD",FALSE,5,"Ben_Scallan",2022-10-05 10:57:35,TRUE,"1577610010783260673","1577613969602347008","1023888180452503552","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EndTheEU",1,FALSE,FALSE,NA,NA
"Payments Giant Mastercard Launches Cryptocurrency Anti-Fraud Tool for Card Issuers
Mastercard’s #cryptocurrencies S… https://t.co/me0XBLbanm",FALSE,0,NA,2022-10-05 10:49:09,TRUE,NA,"1577611845787176961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wattfuz",0,FALSE,FALSE,NA,NA
"@elliptic Why would i want to combat next-generation crypto crime in a cross-chain world?",FALSE,0,"elliptic",2022-10-05 10:44:16,FALSE,"1577601743155757057","1577610616948150272","1344645140","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","outsh1ned",0,FALSE,FALSE,NA,NA
"1. Crypto Security SaaS. It acquired @ciphertrace 

""The platform determines the risk of crime associated with cryp… https://t.co/KzXU7QCV1y",FALSE,2,"Web2Point5Guy",2022-10-05 10:14:02,TRUE,"1577603000738226176","1577603011228098560","1545869566445748232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Web2Point5Guy",0,FALSE,FALSE,NA,NA
"Do you want to know exactly how criminals have laundered over $4 billion-worth of illicit crypto proceeds since 202… https://t.co/fPXrP3CLAG",FALSE,3,NA,2022-10-05 10:09:00,TRUE,NA,"1577601743155757057",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","elliptic",1,FALSE,FALSE,NA,NA
"Mastercard is pushing deeper into the crypto world with its new Crypto Secure product. This new tool is expected to… https://t.co/yf0vZ73XAZ",FALSE,0,NA,2022-10-05 10:01:17,TRUE,NA,"1577599802384293890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YankaGolemin",0,FALSE,FALSE,NA,NA
"@ciphertrace  latest Cryptocurrency Crime and Anti-Money Laundering Report, looks at a volatile few months, zeroing… https://t.co/Lm6FVHw8ys",FALSE,0,"ciphertrace",2022-10-05 10:00:43,TRUE,NA,"1577599655940182016","3972254294","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CryptoUKAssoc",0,FALSE,FALSE,NA,NA
"Re-posted from Rohas Nagpal
#cryptocrime #cryptocurrency #cryptoassets #virtualassets #vasp #crime #cybercrime… https://t.co/ry2LGDt7Cu",FALSE,0,NA,2022-10-05 09:57:57,TRUE,NA,"1577598962147680259",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","PJGFriberg",0,FALSE,FALSE,NA,NA
"👍#Mastercard launches new product to help banks combat crypto-related crime",FALSE,0,"bitcomparenet",2022-10-05 09:52:23,FALSE,"1577597559430082563","1577597561325912065","2709434059","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bitcomparenet",0,FALSE,FALSE,NA,NA
"Mastercard pushes deeper into crypto with a new tool for combating fraud

Crypto Secure that helps banks assess the… https://t.co/AduETlUYky",FALSE,14,NA,2022-10-05 09:50:45,TRUE,NA,"1577597150925623299",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DannyCrypto85",1,FALSE,FALSE,NA,NA
"Mastercard launches new product to help banks combat crypto-related crime

via @coinfpro

 https://t.co/MSMLqFmjNT",FALSE,0,NA,2022-10-05 09:45:18,FALSE,NA,"1577595778276605952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coinfpro",0,FALSE,FALSE,NA,NA
"✍ NFT Editorial Hub 🌐

Britain to Introduce New Bill to Crack Down on Crypto Crime
From: 

https://t.co/h8QbVzATcV
#NFT",FALSE,1,NA,2022-10-05 09:35:01,FALSE,NA,"1577593188323414016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","batistutaaker",0,FALSE,FALSE,NA,NA
"RT @binance: #Binance hosted a series of crypto and blockchain workshops for law enforcement agencies in Brazil and Argentina.
 
The worksh…",FALSE,0,NA,2022-10-05 09:18:52,FALSE,NA,"1577589123975610369",NA,"<a href=""https://botcoins.tech/"" rel=""nofollow"">botcoins.tech</a>","BotcoinsTech",226,TRUE,FALSE,NA,NA
"@amedu_solomon_ @officialEFCC Crypto is a crime!",FALSE,0,"amedu_solomon_",2022-10-05 09:12:01,FALSE,"1577380330956328991","1577587402100641793","1176962957701537794","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holyprofweb",0,FALSE,FALSE,NA,NA
"RT @aarondrose: According to @cnbci's @RYAN_BROWNE_, #Mastercard will launch a new product called #CryptoSecure tha… https://t.co/1SkBEBMVSh",FALSE,4,NA,2022-10-05 09:00:00,TRUE,NA,"1577584378791731200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Global__Tactics",0,FALSE,FALSE,NA,NA
"Increasing Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering https://t.co/8eQClS211W https://t.co/2tR3mDpSMx",FALSE,0,NA,2022-10-05 08:59:47,FALSE,NA,"1577584324844687362",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","in4n6",0,FALSE,FALSE,NA,NA
"RT @TokenJay: Mastercard launches a new product called Crypto Secure that helps banks assess the risk of crime associated with crypto merch…",FALSE,0,NA,2022-10-05 08:50:08,FALSE,NA,"1577581895285903360",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TokenJay",1,TRUE,FALSE,NA,NA
"#payments giant #Mastercard launched a new #tool to fight against #Crypto fraud. 

#Security #blockchain… https://t.co/ATAtXOHuzv",FALSE,0,NA,2022-10-05 08:29:03,TRUE,NA,"1577576587498856448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bctdnews",0,FALSE,FALSE,NA,NA
"Increasing Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering
https://t.co/Dy8dnP3vQI 

As crypto has… https://t.co/QCASiC426t",FALSE,0,NA,2022-10-05 08:07:07,TRUE,NA,"1577571069027811329",NA,"<a href=""https://cryptocie.com/"" rel=""nofollow"">Cryptocie</a>","Cryptocie_com",0,FALSE,FALSE,NA,NA
"✍ NFT Editorial Hub 🌐

Britain to Introduce New Bill to Crack Down on Crypto Crime
From: 

https://t.co/r3vX5us5lD
#NFT",FALSE,0,NA,2022-10-05 08:03:10,FALSE,NA,"1577570073992171521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tutallodecan",0,FALSE,FALSE,NA,NA
"Mastercard launches new product to help banks combat crypto-related crime - CryptoSlate https://t.co/YXMVmjrl56 https://t.co/aBpsQoGWHA",FALSE,0,NA,2022-10-05 07:59:38,FALSE,NA,"1577569184921391105",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","in4n6",0,FALSE,FALSE,NA,NA
"Victim of #Crypto crime? Good luck getting help from #lawenforcement: https://t.co/iJ1YhPzOMN #cybercrime #cryptocurrency",FALSE,0,NA,2022-10-05 07:40:03,FALSE,NA,"1577564256580542464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","masteringionic",0,FALSE,FALSE,NA,NA
"Increasing Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering - Watcher Guru https://t.co/wsf8q43dVt",FALSE,0,NA,2022-10-05 07:36:11,FALSE,NA,"1577563283137171457",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CX3PSocial",0,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/RGPIaTqhjJ",FALSE,0,NA,2022-10-05 07:06:37,TRUE,NA,"1577555844258058241",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ShibaInuLatest",0,FALSE,FALSE,NA,NA
"Mastercard pushes deeper into crypto by launching a new product called Crypto Secure that helps banks assess the ri… https://t.co/W2yTvelJ05",FALSE,0,NA,2022-10-05 07:04:28,TRUE,NA,"1577555303696138241",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","CryptoBepaceCom",0,FALSE,FALSE,NA,NA
"Increasing Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering | #crypto https://t.co/BZrD9ybhzV",FALSE,0,NA,2022-10-05 07:00:03,FALSE,NA,"1577554189932273665",NA,"<a href=""https://nftz.lol"" rel=""nofollow"">newslab_eth</a>","newslab_eth",0,FALSE,FALSE,NA,NA
"GM/GA/GN Increasing Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering https://t.co/0oaHTe7yb7",FALSE,0,NA,2022-10-05 06:39:34,FALSE,NA,"1577549036781203457",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","0xdefinews",1,FALSE,FALSE,NA,NA
"Increasing #Crypto Crime with Cross-Chain, DEXes results in ~$4B laundering

https://t.co/PoZSAjnQ0F",FALSE,2,NA,2022-10-05 06:39:10,FALSE,NA,"1577548934553255936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johnmorganFL",1,FALSE,FALSE,NA,NA
"RT @RedWingGrips: So basically the Biden family is the actual crime syndicate that the media spent 6 years pretending Trump's was.",FALSE,0,NA,2022-10-05 06:37:11,FALSE,NA,"1577548438316670976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AJ__crypto",1332,TRUE,FALSE,NA,NA
"RT @SwissCognitive: #ArtificialIntelligence against #Crypto crime 🚀

The Crypto Secure platform is powered by #ArtificialIntelligence #algo…",FALSE,0,NA,2022-10-05 06:36:34,FALSE,NA,"1577548283119116293",NA,"<a href=""http://www.jacobus.co.uk"" rel=""nofollow"">Jacobus Systems 1</a>","JacobusSystems",1,TRUE,FALSE,NA,NA
"#ArtificialIntelligence against #Crypto crime 🚀

The Crypto Secure platform is powered by #ArtificialIntelligence… https://t.co/uXGYJunPMX",FALSE,2,NA,2022-10-05 06:35:11,TRUE,NA,"1577547933746176003",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SwissCognitive",1,FALSE,FALSE,NA,NA
